,BGN,BGNx3,Base,I,UG+I,V,V&I,node_name,node_id,neighborhood,historic_stream
71,1.2207254096452402e-09,1.2708128993565992e-09,0.0,0.0006734109617196338,0.0006734109747028039,-0.009602632800926492,-0.008969285206334054,J548-S_depth,J548-S,Canton,"Northside, Drains to Harbor"
72,-6.837527291581047e-08,-7.904041221529212e-08,0.0,-0.011019497444286902,-0.011019576920268503,-8.573811399736897e-08,-0.011019451727322216,J556-S_depth,J556-S,Canton,Harris Creek
73,-4.415315502104278e-09,-4.696169897400182e-09,0.0,-0.009668841541150594,-0.009668838256638404,-0.0003064729814594991,-0.009957846531701897,J567-S_depth,J567-S,Berea,Armistead Creek
74,-1.0102876424333829e-08,-1.0700057201384894e-08,0.0,-0.04492802136114302,-0.04492594661538711,-0.0004642101133405241,-0.04522734642419951,J568-S_depth,J568-S,Berea,Armistead Creek
75,-2.3473142041208206e-09,-2.942846105691288e-09,0.0,0.002482176379264192,0.002478532796237498,-5.051679796697073e-09,0.002501106942110101,J571-S_depth,J571-S,Berea,Armistead Creek
76,-0.00041539943601741347,-0.003471052914646,0.0,-0.07599262415961922,-0.07603315541321051,-0.003452897560753204,-0.07734067198811881,J576-S_depth,J576-S,Dunbar-Broadway,Canal Street Creek
77,-1.9235845811094165e-05,-0.0002462688004261915,0.0,-0.032726373866547184,-0.032726553242037285,-0.0003662196564875875,-0.03273292002248859,J578-S_depth,J578-S,Dunbar-Broadway,Canal Street Creek
78,-1.1074020395129835e-08,-7.731177899261699e-09,0.0,-0.030233800843411696,-0.030233805762044697,-0.0004767503749378982,-0.030484878550267398,J586-S_depth,J586-S,Dunbar-Broadway,Canal Street Creek
79,-0.0005724469247508912,-0.0005724632993302781,0.0,0.003596124449280008,0.003154565046957908,-0.004713814529649696,-0.0009693892111866942,J587-S_depth,J587-S,Downtown,"Southside, Drains to Harbor"
80,-2.7842214103679375e-08,-5.099677209685627e-08,0.0,-0.019693008452720193,-0.019693035516430993,-0.0003988403086311043,-0.0200643879269002,J592-S_depth,J592-S,Dunbar-Broadway,Canal Street Creek
81,6.884906780801892e-08,-2.705612900388843e-09,0.0,-0.02853597425102969,-0.02853597405798869,4.249658011601376e-08,-0.02853612130101818,J5-S_depth,J5-S,Canton,"Northside, Drains to Harbor"
82,-3.4093533968215795e-09,-3.5697012013002904e-09,0.0,-0.00047161718973340316,-0.00047160781228869353,-1.07422749862085e-09,-0.0004717527558433937,J609-S_depth,J609-S,Dunbar-Broadway,Canal Street Creek
83,1.8406201562903846e-10,1.8238360821598576e-10,0.0,1.6736701019204325e-05,1.6732883686504385e-05,-0.0003184821099150026,-0.00030199876248018787,J60-S_depth,J60-S,Downtown,"Southside, Drains to Harbor"
84,1.6465593055681182e-09,1.8101583010299294e-09,0.0,0.00011011575992719846,0.00011010555919652165,3.0347074020387055e-09,0.00011027499181159861,J619-S_depth,J619-S,Dunbar-Broadway,Canal Street Creek
85,-0.007570053990917203,-0.015616056482296303,0.0,0.0190526684060493,0.008929268937719781,-0.014993212436563208,0.003121026269264693,J620-S_depth,J620-S,Broadway East,Harris Creek
86,-0.006717263207906998,-0.013838030004790336,0.0,0.018926442647059283,0.011561536902394087,-0.013226875584737396,0.004600235223066185,J624-S_depth,J624-S,Broadway East,Harris Creek
87,-1.898122246379863e-06,-1.8939617815738607e-06,0.0,-0.02385985861426068,-0.023855740813746085,-0.00039809765714998724,-0.024237907012357868,J62-S_depth,J62-S,Downtown,"Southside, Drains to Harbor"
88,2.8256908202184405e-09,8.781102622812398e-09,0.0,0.0045134114051456065,0.004513431416985708,-0.0004032567210418003,0.004102920742114019,J632-S_depth,J632-S,Eager Park,Canal Street Creek
89,-0.00041004427650331854,-0.0035592746603403946,0.0,-0.046140293031353405,-0.04620671516841021,-0.003363230543491108,-0.04772585430759391,J637-S_depth,J637-S,Eager Park,Canal Street Creek
90,-0.0004971461730179094,-0.0030714237434424085,0.0,-0.0560917516752312,-0.056144044726938805,-0.0031239266158387957,-0.0579416893345267,J640-S_depth,J640-S,Eager Park,Canal Street Creek
91,-4.2422452384283105e-08,3.559417222076533e-08,0.0,0.007737697095157897,0.007737482054061606,-3.261337363869021e-05,0.007691001861126201,J659-S_depth,J659-S,Baltimore Highlands,Harris Creek
92,-6.497394033830317e-05,-0.0003086994842350088,0.0,-0.017543370049743004,-0.0177959141499041,-0.00013293066164560274,-0.017668232731590197,J672-S_depth,J672-S,Canton,Harris Creek
93,-2.4084313404726387e-08,-2.8808224583620756e-08,0.0,5.76137817123179e-05,5.755593256301372e-05,-3.237880280559935e-08,5.7632479117608604e-05,J675-S_depth,J675-S,Canton,Harris Creek
