scenario,row,timestamp,C102-S_velocity,C105-S_velocity,C111-S_velocity,C113-S_velocity,C131-S_velocity,C141-S_velocity,C159-S_velocity,C163-S_velocity,C168-S_velocity,C182-S_velocity,C187-S_velocity,C190-S_velocity,C191-S_velocity,C211-S_velocity,C21-S_velocity,C226-S_velocity,C227-S_velocity,C229-S_velocity,C236-S_velocity,C23-S_velocity,C249-S_velocity,C251-S_velocity,C260-S_velocity,C26-S_velocity,C274-S_velocity,C279-S_velocity,C27-S_velocity,C292-S_velocity,C2-S_velocity,C301-S_velocity,C314-S_velocity,C317-S_velocity,C319-S_velocity,C321-S_velocity,C325-S_velocity,C327-S_velocity,C328-S_velocity,C338-S_velocity,C340-S_velocity,C34-S_velocity,C351-S_velocity,C355-S_velocity,C361-S_velocity,C362-S_velocity,C37-S_velocity,C382-S_velocity,C3-S_velocity,C417-S_velocity,C418-S_velocity,C422-S_velocity,C449-S_velocity,C473-S_velocity,C474-S_velocity,C478-S_velocity,C530-S_velocity,C532-S_velocity,C548-S_velocity,C549-S_velocity,C550-S_velocity,C551-S_velocity,C556-S_velocity,C576-S_velocity,C602-S_velocity,C638-S_velocity,C650-S_velocity,C659-S_velocity,C65-S_velocity,C677-S_velocity,C681-S_velocity,C685-S_velocity,C687-S_velocity,C68-S_velocity,C69-S_velocity,C708-S_velocity,C725-S_velocity,C728-S_velocity,C729-S_velocity,C734-S_velocity,C740-S_velocity,C742-S_velocity,C744-S_velocity,C74-S_velocity,C752-S_velocity,C756-S_velocity,C758-S_velocity,C759-S_velocity,C761-S_velocity,C771-S_velocity,C772-S_velocity,C779-S_velocity,C79-S_velocity,C7-S_velocity,C816-S_velocity,C830-S_velocity,C839-S_velocity,C84-S_velocity,C89-S_velocity
Base,227,1687901220000000000,7.759120564049816e-05,0.00022888102009102125,5.033081535755576e-05,9.752397996182173e-05,2.1625414070523038e-05,0.0005364057613397744,0.0003197814927131449,0.00015109312375237565,0.00047271137553261874,0.0012318632488965843,8.703406886038931e-07,0.0005024083836375266,1.2249225661183403e-05,0.0007323585631699111,0.0001763511490642765,0.0001636197673536847,0.00013019154597614574,7.585087284515297e-05,4.626740393219637e-05,5.772824246256207e-06,0.000591863054878827,0.00013738338356924327,0.0004889302434712993,0.00040708666310194496,0.0001718307867884511,7.678327519351854e-05,2.3648447638000863e-05,2.678033428523337e-05,0.0001271315255455556,0.0002943006990697738,0.00015952401109832,3.233046160914402e-05,5.442823012067992e-13,3.376816749220984e-05,1.0790799801594875e-05,0.0004723061623742075,1.016540680080698e-05,0.00054086820420655,0.0003107818931372748,0.00019303295120931722,0.00026972249469156003,1.7999612919390645e-07,0.0007684611122383523,8.812957137747482e-05,0.00012766506496019505,0.0007936021269831117,6.345145924277623e-05,0.001795914214267641,0.0004516273264539187,0.0011204272904291046,0.00011275058629013835,0.0008385202338596797,0.00031019281807703525,0.00159445289884675,0.0002300784012713388,1.8698013314043616e-06,0.0,0.0,0.0010021319187983658,0.00032358488014611265,1.2058629799633872e-05,4.030292851153962e-06,0.0003350736299158455,2.914947311944847e-05,0.0005979856434949391,0.00021275388171949477,8.658637815775629e-05,0.0005989287499970541,1.271199987128842e-08,8.251208317407545e-05,0.0008164231921722878,-2.711237169103002e-05,3.0248948923120073e-05,0.0006227351154711006,0.0002986341784309724,0.0009165760967531825,0.001063510535988927,0.0014637381185126194,0.0009517752662899824,3.05326948164219e-05,0.0004533476617033872,8.14281919896061e-05,0.00026438575896644607,0.0031797526810195937,-0.0004625074044141907,0.00014119336993572053,0.004881047307619499,0.0017012063991885794,0.000318426865105086,0.0005076794761237619,0.00010151893779256456,0.00016514024104489269,0.00039754813163916594,3.7642942923272526e-05,0.001495903595995464,2.8308764096178853e-06,0.00013586464645404004
Base,228,1687901520000000000,0.0005516429375233605,0.0009433499069384812,0.0011678720940026595,0.000566423361177997,0.00016315559590115647,0.000956615105784934,0.0005667654687516487,0.0005472178629238955,0.0011151798782680646,0.0029215616879243694,1.3108410163281297e-05,0.0021539827967546167,0.00020648060559185844,0.0015046912916623994,0.0006242317386489669,0.0008773380472186451,0.0006408604489840916,0.00040569215292585246,0.00020895153989851137,3.8998520963999934e-05,0.001222018483075617,0.0005382618034415244,0.0009708409755098449,0.001642107590776139,0.0006195562760205636,0.0004407049181320672,0.0002943082221770101,0.00014740580063906078,0.00022002937877843866,0.0008277644157253644,0.000360558630513779,0.0001941915002563884,1.0052079055374643e-06,9.408949128881681e-05,2.9082535201244532e-05,0.0025207950443174964,0.0006676511606410252,0.0010814800672710855,0.0010462405716863568,0.0002435481099472017,0.0005647231872615416,7.517445429506018e-05,0.0015658498736702586,0.00035763939397447716,0.0003979572334079763,0.0015887613760953245,0.00022568620446275947,0.004233079098248549,0.0018200766643905236,0.002386269224490299,0.00037280002200095364,0.0014090373093130274,0.0009263849345643464,0.00173468833652253,0.0008414206116382654,6.301885971862554e-05,8.101141880055087e-06,2.511891746673089e-13,0.002472299602035374,0.0010442287749544566,0.00018544774054492325,7.86163868606353e-05,0.0010796392471373937,0.00012663197885960634,0.0015032501687098476,0.0006683416745913885,0.000489736216390553,0.0015145415854951,6.642419247669162e-05,0.00023126285750827447,0.001653693669132474,-0.00023741273503939718,0.00018079463818190496,0.001420000396986215,0.0010863736413186348,0.001768383457264224,0.002373451072248045,0.002511094600428271,0.0022680962838973803,0.00011433184713606655,0.0005373279560172498,0.00034390868596626684,0.000770581515287619,0.006246595107684824,-0.0014654735172353606,5.058087876921907e-05,0.009193594336476471,0.003797717722458723,0.001412044636800108,0.0008588848218754458,0.0005671156964674266,0.00044920231321314276,0.0003549780217256544,0.0003662334415055089,0.0038038456365402317,7.504854855761176e-06,0.0006157418866927616
Base,229,1687901820000000000,0.001034164172354297,0.001173422567590867,0.005214258140089414,0.0012399043678302897,0.00024908128500799784,0.0010542684516975389,0.0006160689251176406,0.0008630795666890361,0.0013038216268351625,0.0039065217829831935,3.285642842902733e-05,0.004887324939650616,0.0008392857159433663,0.0016923488810167405,0.0013364249440717924,0.0013106761418421474,0.0018588374048201046,0.0005977512429942119,0.00034115147595867963,0.0001776372838963835,0.0018308094767889229,0.0009877036813687706,0.001273785660395734,0.0029118777772668895,0.0009922044540139397,0.0007633043667558666,0.0009671384926769189,0.0005784027564415428,0.00029280381243999983,0.0013013906477079105,0.0005371716651377129,0.00039239729017406116,1.2386736928197678e-05,0.00017669430001897998,5.400094959130735e-05,0.004674103748322366,0.0018369658241560814,0.0014126779916667446,0.0014693756650414052,0.00024058073976476844,0.0008594752251078055,0.00031176534748230544,0.0022897471067935974,0.0006411404181484552,0.0007074370597429007,0.001703673902919066,0.00045068764262928086,0.0057435762462174425,0.0025414414494752662,0.0027438912945987643,0.0006440083826037636,0.001922974452933078,0.0014496591015394076,0.001809273149755742,0.0016282085880140599,0.0002879503666462662,0.0001324574334739488,3.6568340055235395e-06,0.0030983158978731503,0.0014352704061242581,0.0006391841881091543,0.00027263490323929906,0.0014672213340762078,0.0003514968812342396,0.0019046019222292044,0.0010687693766644531,0.0014083168133333095,0.0015912566023864178,0.0003258069469466191,0.0006297576751518645,0.001653398565061682,-0.0007784619116060728,0.0003487279599036452,0.0018889497712568704,0.0013524629639665704,0.002159953506361357,0.0027667783700429443,0.003236262172045665,0.0027533170087931415,0.00019000208552048088,0.0006112835715642197,0.0007538206946411972,0.0010458612298342414,0.0071604733447453925,-0.001669423812926863,3.495124168466498e-05,0.01016615904773024,0.0053023324082233855,0.0017968076767387407,0.0008657376972433188,0.0011513851255251434,0.0009406051837454256,0.0003300711598347637,0.0007998929516916856,0.006400880972223457,4.957290707438086e-06,0.0008234692612723564
Base,230,1687902120000000000,0.001130714792739434,0.001177034233619024,0.006830852905663475,0.0015779536537146106,0.00025129297690357894,0.0009532958290504366,0.0005780181215495237,0.0009192016066624572,0.0012562979595577381,0.004152314482722233,0.00020577497330955043,0.006526807783987195,0.0014805393369535336,0.0015304051279619794,0.0019441103029444093,0.0013545306414122246,0.0021087128309562626,0.0004944387622103756,0.0004050718092759925,0.00037224824106267773,0.002145018142323408,0.0011401008050311232,0.001218670493210546,0.003627534136495387,0.0011150901475296745,0.0009108052924585588,0.0014587608144794977,0.000902024068859653,0.00036459012497904613,0.001801482820108183,0.0006573768234671748,0.0005542141287269183,3.362631013733188e-05,0.0002497500906482479,8.813687228596874e-05,0.004926001234864803,0.0020018372318429943,0.0013871781651649468,0.0014458512901382484,0.00021194119625218683,0.0009536384379534641,0.0005405091552506241,0.0024532052277481927,0.0007503078081214253,0.0008109347143767911,0.0015007486946916893,0.0006164480883328055,0.006371970262853169,0.002832743558541727,0.002600009355623517,0.000734512476004112,0.0022104644491635823,0.0017310756711478182,0.0016566372047249658,0.0020606631245775717,0.0004945605460656292,0.00042755871255389466,0.00019778958733422336,0.003035818934598547,0.0014187026784783113,0.0011240390949331176,0.0003739218041152025,0.0016012249459497552,0.00046500044333301404,0.0019465016201078112,0.0012026374675907152,0.0019074717746537528,0.0014199528046618523,0.0005812436280964035,0.0016412332699159019,0.0014938398082439141,-0.0006633662278740829,0.0003439578673087702,0.0019961922626196443,0.0013052662928184336,0.0020300067681618076,0.0026943201665524472,0.003761625206701859,0.002737691442799646,-0.00021052096777899554,0.0006489628138946745,0.0009541399879620352,0.0011263159832226863,0.006790701326770143,-0.0012430532618904213,2.637036012291458e-05,0.00925912739044313,0.005529475509469244,0.001845020514294024,0.0007517335443904091,0.0014117035718764638,0.001186534775490405,0.00031141496498588697,0.0009608704907612728,0.00936722690048264,4.215682279312328e-06,0.0008610249338526673
Base,231,1687902420000000000,0.0009810843845936947,0.000977402450854616,0.006817139765101983,0.0015407446276992896,0.00020966156407417768,0.0006553226365125098,0.0004523769254847626,0.0008206857943669143,0.0009289420458040344,0.0035753447803325246,0.00022400792972472418,0.006546299958647056,0.0015841598420946131,0.0010087637570404078,0.0018288637620176274,0.0011487513882963007,0.001887686985612304,0.0003513150213171167,0.00037662489904415514,0.00040855452499863023,0.0018382919373891437,0.000988161744302168,0.000946968853961536,0.0034572036973606994,0.0010487475778258677,0.0008807316306345805,0.0014515209227411216,0.0009631138756838554,0.0003355841146406639,0.0021794201047583422,0.0006204607636527171,0.0005657749427006569,4.8431085119447045e-05,0.0002322157307810082,9.082000373834618e-05,0.004124861798817834,0.0018849303441060416,0.0009904269909388013,0.0010641505438146793,0.00014233009302700046,0.0007935828676884692,0.0005352800215648055,0.0019225376118271046,0.0006211319743812017,0.0006726968896956601,0.0009580068535122061,0.000651439898591356,0.005791574445857433,0.0025949819369910313,0.0019279558492503667,0.0006638519269763842,0.0017442719546374413,0.0014679933853907327,0.0007333395684201243,0.002107795832055879,0.0005620616260302286,0.0006795077890335111,0.0009173868137139247,0.0022516440599449797,0.0010721428325614244,0.001278481001748008,0.0003584877655662764,0.0014343074867679722,0.00039600300748448533,0.001598841433935648,0.0011297568857182223,0.002204250795184016,0.0010104537196282157,0.0005956967595316141,0.0018356558402711622,0.001082410044262935,-0.00047378753379242685,0.0002649270904171569,0.0016522136688196427,0.0009985486779232153,0.0013879634118867756,0.0020710082261797685,0.0031038138265829097,0.00216701500772675,-3.763383392286682e-05,0.00040424192267663064,0.000813082118425439,0.0009983477346304135,0.005194229074973475,-0.0005976976393715836,1.4302465639518893e-05,0.006240426009499292,0.004291719681349266,0.0015380992120935795,0.000489287307259449,0.001105540113468298,0.0010986171153811691,0.00017175480657650755,0.0009022290196057066,0.009458486401434547,3.1012830190268503e-06,0.0007605741136018244
Base,232,1687902720000000000,0.0007058738285733104,0.0007034134886912337,0.005601805507888086,0.0012281945456063196,0.00014939453055339406,0.00039125129817994554,0.0003257009091979963,0.000651697849122878,0.0005818606624503806,0.0027361950885587756,0.0002201324705468535,0.005418922230374415,0.0012334126849980608,0.0005846756440995585,0.0012693608003210566,0.0008158821442288261,0.001375013720307821,0.00020548587477049594,0.00027899983805428053,0.00030331319622933913,0.0013650848828173619,0.0007405680016359246,0.0006852715731589984,0.002722279921987359,0.0008818871234386256,0.0007432392621974162,0.001090606729196172,0.0008312190603617697,0.0002743781271668262,0.0023626624948080237,0.0005078395933487191,0.00047169439381360856,4.23175103143769e-05,0.00016974591426048344,5.784120077004355e-05,0.0026747114021961377,0.001372988371180322,0.0006481789154463543,0.0006458907485841058,8.668883735727565e-05,0.0005654279835425573,0.0003953144424824228,0.0013014154099971985,0.00041797875644420085,0.0004528855955384749,0.000547416774873785,0.0005962195001042132,0.004770253851570095,0.0021530274029707545,0.0012711192420580928,0.000529856920783514,0.0011643164637676717,0.0009481137400488013,0.0003245474705887134,0.0018214107429243434,0.0004627984815789688,0.0006537720460837763,0.0012085631860019395,0.0013943780261981772,0.0006902347640898078,0.001111615073748105,0.00027078050503662025,0.0011610155681306235,0.0002670492988319447,0.0011539906497610684,0.0009438161788836699,0.0022104736971424567,0.0006303805299432713,0.00042989328778345406,0.0014498584290431385,0.0007246840262074099,6.942460985170589e-06,0.0001864553163917302,0.0012140730797404646,0.0006506610114259511,0.000885703940245676,0.0014065908125776903,0.002110147692938161,0.0015494479451767717,-6.719332238228388e-06,0.0001716811785313774,0.0005397839585007699,0.0008143554982919736,0.0038418402295673864,-0.00031356673430894827,6.267089450261577e-06,0.0038111551906247305,0.0028580421137528677,0.0010887421655746213,0.0002738458078943411,0.0006059901753039057,0.000797070871835422,8.120680362417976e-05,0.0006701915184627458,0.007059595510444989,2.0815008541003427e-06,0.0006046432721565118
Base,233,1687903020000000000,0.0004708739111040864,0.0005045284846959178,0.004283440478337621,0.0009345823197050339,0.00010411933726010531,0.0003048609990197101,0.00026839782914252436,0.0005231466258973882,0.00042839246434048673,0.002203072041996733,0.00022239657805082292,0.004212729131835134,0.0008180187748349639,0.0004377383089311742,0.0008919487062897396,0.0005848052685322376,0.0009449702099268846,0.00013641517266722422,0.00019701739084789302,0.0001963611164012397,0.0011095290352584868,0.0005814676482824804,0.0005398311048061056,0.0020658403175472344,0.000742557511901097,0.0006113094417348948,0.0007196238719577885,0.0006366195531843297,0.00024533372212942996,0.002401761813360409,0.0004377983491660027,0.00038390282716750245,3.086475896714698e-05,0.00012354482300769488,3.170664183186142e-05,0.0016951251325373923,0.0009050150333934619,0.0005198412796549492,0.00044655419452997177,6.652550027079719e-05,0.00043549350968201487,0.00027833466386523756,0.0010245972103762192,0.00029493752124777774,0.0003229232361147692,0.0004351351678461867,0.0005292213333302369,0.004057830190924345,0.001847340444611556,0.0009698637606934592,0.00043231936537317997,0.0009090500361143746,0.0006802846329884648,0.0003627063842814132,0.0015084255303568833,0.0002982496132464473,0.00047975664251128253,0.0009322666523280946,0.0010285773198503419,0.0004889680459303194,0.0008274245785856794,0.0001727979564352116,0.0009528139059368234,0.00017902066071804883,0.0009074134466959928,0.0007932547384238642,0.002131972674227388,0.000463505930395403,0.0002841293937373456,0.0009828273052367234,0.0005794367067209259,0.00012502998101961504,0.00015390604155563563,0.0009551771262064964,0.0004579927761081062,0.0007256216596436773,0.0010804859923590968,0.0014387774456485574,0.0012270116968891116,0.00015564221558235904,0.00012092435295984876,0.0003815314884456235,0.0006843432824711405,0.0031524473310589923,-0.0005376497629830619,3.4286810609353075e-06,0.003074411178944655,0.0021946150921312415,0.000777304257963879,0.000207061531221664,0.0003581130503237763,0.0005736402215242134,6.602721250134281e-05,0.0004609097009672465,0.004527317015283923,1.42512040634552e-06,0.0004726106646016674
Base,234,1687903320000000000,0.0003128331130478889,0.00036838196175982524,0.0031995017948550624,0.0007273056843918338,8.08436005993128e-05,0.0002515357558271514,0.00021896306088212857,0.00039972813450536975,0.0003132579262656352,0.0016902409099751013,0.00022680464803087472,0.0031488289771999405,0.0005512873832409706,0.0003380927411957145,0.0007108368306253469,0.000432482588219999,0.0006774758821040916,0.00010343618160570862,0.00014387283089183428,0.00013527801534759027,0.0008470463681593912,0.0004624044261120236,0.0004080393843582261,0.001479791505571535,0.0005941371970339266,0.000498978013271114,0.0004726735275704297,0.00045341699761694234,0.0002172723604122233,0.0022717454344073455,0.00037135406080572326,0.0003198245942003602,2.335847351631444e-05,8.900380467367265e-05,1.7384360071692513e-05,0.001154534537615299,0.0006162426305195778,0.00041338783699033384,0.0003408281419780098,5.1918135115558505e-05,0.0003404894896669352,0.0002100659568112434,0.0008167341697736519,0.00022897914986398472,0.0002501642319039643,0.00035702797852186775,0.00045881620499389465,0.003296667453323354,0.0014780066287630902,0.0007015214234526685,0.0003528803141485765,0.0006379767626379183,0.0005010337120212327,0.00026036923342153545,0.001175811901001562,0.00017050355203969774,0.0003314517405372495,0.0006037402734446087,0.0007573612993652996,0.0003741028277906164,0.0005906157951240561,0.00010711569114655922,0.0007225720209238422,0.00013386717797008444,0.0006762366638307651,0.0006384747526222807,0.0019661236288060417,0.0003392878552777249,0.00021240120851682759,0.0006641220483834507,0.0004279336755384415,-4.5200158832460125e-05,0.00011538422375728578,0.0007206820848640616,0.00033082961385953844,0.0005726347144733061,0.0007887077666784405,0.000826022454146869,0.0009135129827814704,5.871994439078684e-05,0.00010408651232039351,0.00029523404435163566,0.0005274392795976419,0.0023225955527228655,-0.000523972312529493,1.8848126433871563e-06,0.0021938080165519727,0.0016511875842657121,0.0005555973217464901,0.00015453772328211744,0.0002756248805838723,0.0004279320403563202,4.7513651180488326e-05,0.00032845092297810035,0.002949785438404617,7.440169690238075e-07,0.00035513552701361143
Base,235,1687903620000000000,0.00020759281318663425,0.0002596675250798947,0.002177412364538513,0.0004977085000540726,6.017141825185757e-05,0.00020930611206204514,0.00017229534077746413,0.00029715028067595924,0.0002403354895753891,0.0012796934513028724,0.00023667503074909112,0.0021960001123926304,0.00038252310326781553,0.00026721167466034295,0.0005735679118357758,0.00030870356515136355,0.00045586631319703447,7.873351267420954e-05,0.00010284665393814804,8.968152731157117e-05,0.0006572319065630079,0.0003579191964561416,0.0003061184111170869,0.001021306057483463,0.00045533206611506126,0.0003938669671339792,0.0003033914399384335,0.0003011330332498518,0.00019305787586225214,0.002074638970823791,0.0003216453520047017,0.0002575163390172541,1.6631586515345623e-05,6.180793581249389e-05,8.304560706488281e-06,0.0008535402595629603,0.00032568471164635726,0.0003316369374847107,0.00026038706541648755,3.899589412563067e-05,0.0002797160932640293,0.00016243603871228627,0.0006746345459939261,0.00018270867675365042,0.00019843401121185926,0.00027972123799573404,0.00038079275075518146,0.0026211656164091897,0.0011177969319152118,0.0004980241719892347,0.00028699554332110166,0.0004440254948283307,0.0003334976908966096,0.0002075392533729509,0.0008688727155819721,9.269327064427658e-05,0.00022234901471735247,0.00038641995438394935,0.0005756429171665408,0.0002899256317215101,0.00040072604398151766,6.827500990476267e-05,0.000538708877667147,0.00010560728897790093,0.0004956444686290543,0.0004905213222983696,0.0017007227955467988,0.00024357554806919444,0.00015638398829312164,0.0004302391645947855,0.00030413699011343584,-0.0001376924686116974,8.16113444671664e-05,0.0005410551209579101,0.0002353109771589287,0.0004522706570394915,0.0005843407533553522,0.00048768283613006896,0.0006780403223192177,2.302135072695411e-05,9.0813407953746e-05,0.00023058021604976624,0.0004055904267875278,0.0017105703974477644,-0.0003905457953610154,2.996010215641987e-07,0.0015335371947435299,0.0013050524227033297,0.00039154479090587065,0.00011128921178590732,0.0001962821878868674,0.00033190008548593256,3.259469058757225e-05,0.00022911205873932543,0.002013253682162865,1.2926639652820286e-07,0.00025631597174206677
Base,236,1687903920000000000,0.00014839311893730188,0.0001987243003890868,0.0014592516487875614,0.0003169866400179357,4.3600124163166764e-05,0.00017526209221263876,0.00013978330816596523,0.00022210586061763415,0.00020028637667386117,0.0009717834472887543,0.0002501676715709325,0.0015008703847504362,0.0002747383732223377,0.00021317065968566676,0.0004508013204966179,0.00023546705656346761,0.0003239711365942704,6.139075519910484e-05,7.415373295479703e-05,5.8471312141413983e-05,0.000535854171591183,0.00027193318195898865,0.00024200488647865698,0.0007161390501854549,0.0003536087879361868,0.0003129461818928903,0.00021026050600912879,0.0002063024485907887,0.00016968806795062116,0.0018739926226281362,0.00027977393934116565,0.00020391724899443238,1.0839284785695874e-05,4.416154863021603e-05,4.2793692814465675e-06,0.0006558153302967438,0.00023290588487806055,0.00026927791765060227,0.00020343958191105052,2.980433592733431e-05,0.0002443239984800047,0.0001216845990882221,0.0005628843888547189,0.00014594605746040757,0.0001583184454293155,0.00022362071024858998,0.00031163773202142186,0.0020533984404505,0.0008258657062808117,0.00036575680744246143,0.00023200129089518562,0.0002758342769126566,0.00019233479163740928,0.00018618083414772874,0.0006382992000067613,4.7904616025243566e-05,0.0001570056686528862,0.00026804876053676476,0.0004592569147587229,0.00024277314958971646,0.0002724367131051015,4.626904699110271e-05,0.0004059844930266928,8.531051078694694e-05,0.0003708560847371236,0.00038341286051114896,0.001451930120025712,0.0001831893327917176,0.00010969211678942246,0.0002623867794786482,0.00023722332990953212,-9.096161565955525e-05,6.0480335818883366e-05,0.0004207914791377926,0.00018204214917550587,0.00036664374710084597,0.0004796165109240344,0.00031516900277968974,0.0005057534865357346,1.0130524066600349e-05,7.625600782147425e-05,0.00018762267310677938,0.00031609379848979293,0.0012991171069065505,-0.0002595234800483496,0.0,0.0011029837112279622,0.0010800396727406946,0.0003129964836946147,8.177904245067693e-05,0.00013441953663721772,0.0002735200588455359,2.3385069837356805e-05,0.00016246786763819722,0.0013638554666414344,0.0,0.00018519242422061183
Base,237,1687904220000000000,0.00011224424362126844,0.00016437568027905935,0.0010490663981763146,0.00020280584451679834,3.111777958111896e-05,0.00015215118185951708,0.00011551336899407597,0.00018011025483762085,0.0001722032869084339,0.0007536973958185635,0.00026295700506208836,0.001060376498903773,0.00019564348048434755,0.00017551364938436,0.00035003174119454205,0.0001927055212933555,0.0002486617181490901,4.92201216319175e-05,5.743174484490751e-05,3.73829552924393e-05,0.00044706394190885623,0.000203917069647729,0.00019907930704686968,0.0005193314257980079,0.00028264003587480716,0.00025580305615669857,0.0001461721582423662,0.0001580276538595816,0.00014892200737199793,0.0016793033796596304,0.0002485870008328356,0.00016508907515726742,7.266224015855451e-06,3.1362527128542024e-05,2.338426044151422e-06,0.0005037862200485604,0.0001639751034284741,0.0002237124602894124,0.00016003766677670695,2.2453893982361696e-05,0.00021322156484409108,8.882705482905221e-05,0.0004796214901357603,0.00011854074850929244,0.00012839809181260358,0.00018067191155792905,0.00025905691823536147,0.0016159641591423275,0.0006116552825005093,0.0002848032217622264,0.00019012239900554202,0.00015721791430321655,8.923133515340304e-05,0.0001657982206367493,0.0004833115520574407,2.4017911601015297e-05,0.00011745664751317368,0.00017760931167312992,0.00037533307289685093,0.0002096830652347083,0.000203094424796317,3.19310646363099e-05,0.0003265603245143971,6.921469493075047e-05,0.00028761039334873904,0.0003117334066166956,0.0012425177029700052,0.0001480801391401369,7.606438069304708e-05,0.00015536529214619076,0.00020140215329801308,-6.309267619976839e-05,4.6548200525778385e-05,0.00035187721670953525,0.00014959796875786867,0.0003009145777296313,0.00042333456564598045,0.00023006662010668832,0.000395670913270409,4.7646534678804825e-06,6.180011817845302e-05,0.00015542652510156278,0.00025295642615365645,0.0010601245570586793,-0.00017924817951291862,0.0,0.0008384776916769703,0.0009154572890172604,0.0002568183395859939,6.011681729958786e-05,9.24132656702816e-05,0.0002295523848810594,1.730793615458695e-05,0.00012069020368993066,0.0009212954048098574,0.0,0.00014136208098568655
Base,238,1687904520000000000,8.487220893279382e-05,0.00014223851453945473,0.0008246025610414062,0.00014188061833393664,2.1248242065420338e-05,0.00012730704713768712,9.496474021256414e-05,0.00015511781609350714,0.00014221007308466428,0.0006002915800202412,0.00026434849733761437,0.0008024729366444895,0.00013756206359798317,0.0001446563396322618,0.0002713157862521168,0.00016094790569255566,0.000196537215708278,3.9574712190564536e-05,4.688420780738578e-05,2.4051939013655058e-05,0.0003726542723349377,0.0001532587298393174,0.00016983958513535767,0.00039033702645820725,0.00023628390433242118,0.00020610169667842994,9.999753323925695e-05,0.0001275470310363551,0.00013084717987012136,0.0014980396542357895,0.0002213562964578853,0.00013364932446545194,4.961908183951198e-06,2.301838426491476e-05,1.436995737335928e-06,0.0003904936236779918,0.00011240090799592295,0.0001869956393775195,0.0001304601974430632,1.7885689192290496e-05,0.00018626104019623098,6.274204099508315e-05,0.00041088469878098515,9.713536961563775e-05,0.00010396412492159134,0.00015042442552706708,0.0002196297615514117,0.001294370283957183,0.00045858226209858407,0.00023622960008648028,0.0001575696228537552,0.00012575638679362687,4.6784531871393e-05,0.0001372510927318613,0.0003847499129166064,1.1961764018919839e-05,8.631893999077078e-05,0.00011188447806606014,0.0003139190672107295,0.00018615891487696844,0.00015823469321078033,2.1793497373778607e-05,0.00027911461027509436,5.785727867590102e-05,0.00023309200571293006,0.00026148527742323363,0.0010233469453678969,0.00012320323706699408,5.4808145597661465e-05,8.99086336170584e-05,0.00017550487668033083,-4.512796227775089e-05,3.611877136470736e-05,0.00031132868657415016,0.00012153224529834009,0.00025248970667056153,0.00037433108309158303,0.00017703450414532256,0.0003273486039783943,2.6064588473688014e-06,5.132129948842997e-05,0.00013224853780439207,0.00021660684090884561,0.0008940568458477772,-0.00013563947562349933,0.0,0.000657268818805244,0.0007799762455942016,0.00021371347498151108,4.543827283986352e-05,6.428865924060139e-05,0.00019593116298481848,1.3039052272862124e-05,9.540369957039426e-05,0.0006549611657633786,0.0,0.00012195795924514383
V,0,1687833120000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5744883105542467e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,1,1687833420000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,2,1687833720000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
